Wall time,Step,Value
1781071073.5421634,301,1.0
1781071073.6392362,464,1.5
1781071073.7189198,607,2.0
1781071073.7736583,697,1.5
1781071073.8479888,833,1.5
1781071073.919583,953,1.399999976158142
1781071074.023403,1045,1.3333333730697632
1781071074.0811079,1133,1.1428571939468384
1781071074.1345718,1221,1.0
1781071074.2502632,1438,1.0
1781071074.3277473,1574,1.2222222089767456
1781071074.410796,1711,1.2999999523162842
1781071074.4662697,1803,1.1818181276321411
1781071074.6288395,2096,1.5
1781071074.6830573,2186,1.5
1781071074.803913,2402,1.5384615659713745
1781071074.8598692,2494,1.5
1781071074.9188669,2584,1.399999976158142
1781071074.973326,2676,1.3125
1781071075.0285594,2768,1.3125
1781071075.086946,2858,1.2352941036224365
1781071075.19804,3042,1.2222222089767456
1781071075.3610005,3333,1.5263158082962036
1781071075.470238,3522,1.600000023841858
1781071075.5223746,3614,1.600000023841858
1781071075.58533,3706,1.523809552192688
1781071075.6563797,3826,1.454545497894287
1781071075.7191896,3918,1.43478262424469
1781071075.783966,4010,1.375
1781071075.8413115,4100,1.375
1781071075.988282,4340,1.3200000524520874
1781071076.1340325,4580,1.423076868057251
1781071076.250564,4769,1.5555555820465088
1781071076.3075433,4857,1.5
1781071076.3867042,4993,1.5
1781071076.4499443,5081,1.482758641242981
1781071076.5021858,5169,1.4333332777023315
1781071076.5789864,5288,1.419354796409607
1781071076.640923,5380,1.375
1781071076.7172997,5519,1.375
1781071076.776394,5609,1.3636363744735718
1781071076.832573,5699,1.3235293626785278
1781071076.934058,5866,1.2857142686843872
1781071076.9939148,5956,1.3055555820465088
1781071077.046331,6048,1.3055555820465088
1781071077.145133,6213,1.2702702283859253
1781071077.2031744,6303,1.2894736528396606
1781071077.2555346,6389,1.2564102411270142
1781071077.3587744,6556,1.274999976158142
1781071077.4147658,6648,1.274999976158142
1781071077.509888,6814,1.2439024448394775
1781071077.5695016,6904,1.2619047164916992
1781071077.6296895,6994,1.2325581312179565
1781071077.687974,7084,1.204545497894287
1781071077.7573512,7201,1.204545497894287
1781071077.8176918,7293,1.2000000476837158
1781071077.8795261,7385,1.1739130020141602
1781071077.932863,7475,1.148936152458191
1781071078.0426388,7658,1.1666666269302368
1781071078.1969411,7920,1.1666666269302368
1781071078.2827258,8056,1.2244898080825806
1781071078.3681684,8194,1.2200000286102295
1781071078.4550915,8335,1.2352941036224365
1781071078.5133252,8425,1.2115384340286255
1781071078.5634375,8515,1.2115384340286255
1781071078.6232805,8605,1.1886792182922363
1781071078.752595,8816,1.185185194015503
1781071078.8724234,9032,1.2545454502105713
1781071078.9739635,9196,1.2678571939468384
1781071079.056533,9332,1.2678571939468384
1781071079.1118567,9420,1.263157844543457
1781071079.2110305,9583,1.2413792610168457
1781071079.339466,9799,1.3050847053527832
1781071079.4330544,9965,1.3166667222976685
1781071079.485873,10053,1.3166667222976685
1781071079.5506098,10145,1.2950819730758667
1781071079.6127672,10237,1.274193525314331
1781071079.7680404,10501,1.317460298538208
1781071079.8361595,10619,1.3125
1781071079.9204364,10756,1.3125
1781071079.9846315,10848,1.307692289352417
1781071080.0435293,10940,1.2878787517547607
1781071080.1180344,11058,1.283582091331482
1781071080.1930542,11176,1.279411792755127
1781071080.2465684,11266,1.279411792755127
1781071080.3415058,11404,1.2753623723983765
1781071080.4267745,11542,1.2714285850524902
1781071080.4819863,11634,1.2535210847854614
1781071080.5392194,11726,1.2361111640930176
1781071080.613635,11862,1.2361111640930176
1781071080.6683946,11952,1.2328766584396362
1781071080.7223873,12040,1.2162162065505981
1781071080.784258,12132,1.2000000476837158
1781071080.8559442,12250,1.1973683834075928
1781071080.935663,12384,1.1973683834075928
1781071080.99001,12476,1.1948051452636719
1781071081.0730202,12617,1.1794872283935547
1781071081.129892,12707,1.1772152185440063
1781071081.200422,12825,1.1749999523162842
1781071081.290221,12990,1.1749999523162842
1781071081.3628075,13108,1.185185194015503
1781071081.433085,13228,1.1951220035552979
1781071081.5025258,13348,1.192771077156067
1781071081.572761,13468,1.1904761791229248
1781071081.6242013,13558,1.1904761791229248
1781071081.6812057,13646,1.1764706373214722
1781071081.802529,13859,1.1627906560897827
1781071081.9060016,14044,1.1954022645950317
1781071081.9795456,14164,1.204545497894287
1781071082.035497,14256,1.204545497894287
1781071082.0951364,14348,1.1910111904144287
1781071082.1512952,14440,1.1777777671813965
1781071082.260285,14626,1.186813235282898
1781071082.3908038,14861,1.20652174949646
1781071082.4445233,14951,1.20652174949646
1781071082.502628,15041,1.1935484409332275
1781071082.5606475,15131,1.1808511018753052
1781071082.6141737,15221,1.1684210300445557
1781071082.6692324,15313,1.15625
1781071082.7427175,15449,1.15625
1781071082.8301451,15596,1.1546391248703003
1781071082.8873322,15688,1.163265347480774
1781071082.9676762,15827,1.1616162061691284
1781071083.0271192,15919,1.149999976158142
1781071083.1422963,16107,1.149999976158142
1781071083.2186399,16225,1.1699999570846558
1781071083.2815886,16315,1.149999976158142
1781071083.3706145,16451,1.1299999952316284
1781071083.4338028,16541,1.1299999952316284
1781071083.6310542,16879,1.1299999952316284
1781071083.7707143,17112,1.3300000429153442
1781071083.8247058,17202,1.3300000429153442
1781071083.9034374,17336,1.340000033378601
1781071083.9633207,17428,1.340000033378601
1781071084.0547473,17595,1.340000033378601
1781071084.2390275,17907,1.340000033378601
1781071084.2945716,17999,1.3600000143051147
1781071084.3489213,18089,1.3600000143051147
1781071084.4029303,18177,1.309999942779541
1781071084.48306,18325,1.309999942779541
1781071084.597977,18536,1.3200000524520874
1781071084.6517553,18626,1.3300000429153442
1781071084.7233722,18746,1.340000033378601
1781071084.7797859,18838,1.340000033378601
1781071084.8829322,19031,1.340000033378601
1781071084.941606,19123,1.3700000047683716
1781071085.1112776,19421,1.3600000143051147
1781071085.2154877,19608,1.3600000143051147
1781071085.2720032,19700,1.3300000429153442
